2025-01-12 14:29:56 IST | Connectivity: true | Upload: 1.02 Mbps | Download: 1.82 Mbps
2025-01-12 14:30:38 IST | Connectivity: true | Upload: 1.02 Mbps | Download: 1.93 Mbps
2025-01-12 14:31:32 IST | Connectivity: true | Upload: 1.02 Mbps | Download: 1.75 Mbps
2025-01-12 14:32:11 IST | Connectivity: true | Upload: 1.02 Mbps | Download: 1.78 Mbps
2025-01-12 14:32:52 IST | Connectivity: true | Upload: 1.02 Mbps | Download: 2.31 Mbps
2025-01-12 14:34:12 IST | Connectivity: true | Upload: 1.02 Mbps | Download: 1.82 Mbps
2025-01-12 14:34:51 IST | Connectivity: true | Upload: 1.02 Mbps | Download: 1.75 Mbps
2025-01-12 14:35:39 IST | Connectivity: true | Upload: 1.04 Mbps | Download: 1.75 Mbps
2025-01-12 14:36:20 IST | Connectivity: true | Upload: 1.04 Mbps | Download: 1.85 Mbps
2025-01-12 14:37:02 IST | Connectivity: true | Upload: 1.02 Mbps | Download: 1.78 Mbps
2025-01-12 14:37:52 IST | Connectivity: true | Upload: 1.02 Mbps | Download: 1.75 Mbps
2025-01-12 14:38:34 IST | Connectivity: true | Upload: 1.18 Mbps | Download: 1.75 Mbps
2025-01-12 14:39:20 IST | Connectivity: true | Upload: 1.02 Mbps | Download: 1.75 Mbps
2025-01-12 14:40:20 IST | Connectivity: true | Upload: 1.07 Mbps | Download: 1.85 Mbps
2025-01-12 14:41:02 IST | Connectivity: true | Upload: 1.02 Mbps | Download: 1.75 Mbps
2025-01-12 14:41:40 IST | Connectivity: true | Upload: 1.02 Mbps | Download: 3.31 Mbps
2025-01-12 14:42:23 IST | Connectivity: true | Upload: 1.11 Mbps | Download: 1.75 Mbps
2025-01-12 14:43:10 IST | Connectivity: true | Upload: 1.02 Mbps | Download: 1.75 Mbps
2025-01-12 14:44:29 IST | Connectivity: true | Upload: 1.11 Mbps | Download: 1.78 Mbps
2025-01-12 14:45:07 IST | Connectivity: true | Upload: 1.02 Mbps | Download: 1.78 Mbps
2025-01-12 14:45:53 IST | Connectivity: true | Upload: 1.02 Mbps | Download: 1.75 Mbps
2025-01-12 14:49:41 IST | Connectivity: true | Upload: 20.14 Mbps | Download: 32.82 Mbps
